福州,2020-03-10,33,8,15,4,0.6,17,66
福州,2020-03-11,63,20,30,4,0.6,17,115
福州,2020-03-12,50,15,14,3,0.7,22,99
福州,2020-03-13,41,24,16,4,0.7,28,82
武汉,2020-03-01,40,28,38,5,0.9,14,80
武汉,2020-03-02,38,26,36,6,0.9,15,67
武汉,2020-03-03,33,23,27,6,0.8,18,58
武汉,2020-03-04,50,33,40,8,1,22,100
武汉,2020-03-05,70,51,60,10,0.9,21,118
武汉,2020-03-06,58,41,48,9,0.9,18,72
武汉,2020-03-07,54,34,42,9,1.1,20,104
武汉,2020-03-08,39,27,32,8,1.2,20,68
武汉,2020-03-09,62,44,50,6,1,15,88
武汉,2020-03-10,51,32,52,6,0.9,19,97
武汉,2020-03-11,60,38,70,12,1.1,27,105
武汉,2020-03-12,67,48,63,17,1.3,31,72
武汉,2020-03-13,78,57,85,7,1.1,25,79
长沙,2020-03-01,55,39,32,4,0.8,13,75
长沙,2020-03-02,55,39,37,4,0.9,19,46
长沙,2020-03-03,31,19,15,4,0.8,13,62
长沙,2020-03-04,60,43,37,5,0.8,22,49
长沙,2020-03-05,65,47,41,6,0.9,30,77
长沙,2020-03-06,46,32,22,4,1,28,55
长沙,2020-03-07,46,32,23,4,1.1,31,29
长沙,2020-03-08,59,42,30,4,1.1,25,25
长沙,2020-03-09,55,39,28,4,0.9,13,96
长沙,2020-03-10,56,39,45,6,0.8,22,107
长沙,2020-03-11,67,48,61,8,1,42,70
长沙,2020-03-12,53,37,34,5,0.9,22,64
长沙,2020-03-13,75,55,67,7,0.9,27,103
成都,2020-03-01,60,41,70,8,0.7,35,63
成都,2020-03-02,34,17,34,5,0.6,18,67
成都,2020-03-03,38,22,38,6,0.5,29,69
成都,2020-03-04,42,24,41,6,0.5,30,83
成都,2020-03-05,60,43,64,7,0.6,29,62
成都,2020-03-06,72,52,68,7,0.6,30,65
成都,2020-03-07,77,56,78,8,0.6,34,100
成都,2020-03-08,84,62,89,11,0.7,38,72
成都,2020-03-09,64,28,77,7,0.5,31,60
成都,2020-03-10,55,22,60,6,0.4,27,75
成都,2020-03-11,63,35,75,7,0.5,29,92
成都,2020-03-12,80,59,105,8,0.6,42,76
成都,2020-03-13,88,63,125,8,0.7,50,71
贵阳,2020-03-01,46,32,46,8,0.6,10,58
贵阳,2020-03-02,27,15,27,9,0.7,14,39
贵阳,2020-03-03,26,16,26,11,0.7,13,46
贵阳,2020-03-04,29,18,29,12,0.7,12,50
贵阳,2020-03-05,43,25,43,14,0.6,16,61
贵阳,2020-03-06,48,31,48,11,0.6,14,74
贵阳,2020-03-07,46,31,46,10,0.6,14,82
贵阳,2020-03-08,56,36,59,11,0.6,14,107
贵阳,2020-03-09,59,42,59,11,0.7,13,83
贵阳,2020-03-10,46,26,46,9,0.5,13,73
贵阳,2020-03-11,54,33,57,13,0.7,25,63
贵阳,2020-03-12,50,34,50,10,0.7,18,70
贵阳,2020-03-13,60,43,62,12,0.6,15,71
昆明,2020-03-01,54,24,40,8,0.7,31,104
昆明,2020-03-02,56,26,41,9,0.6,32,107
昆明,2020-03-03,52,30,47,10,0.6,34,102
昆明,2020-03-04,46,32,38,8,0.7,30,81
昆明,2020-03-05,50,34,44,8,0.6,23,100
昆明,2020-03-06,49,25,39,8,0.5,18,97
昆明,2020-03-07,48,16,26,6,0.4,12,96
昆明,2020-03-08,47,14,28,7,0.4,12,94
昆明,2020-03-09,47,18,29,7,0.4,17,94
昆明,2020-03-10,69,50,64,8,0.7,30,87
昆明,2020-03-11,67,48,73,8,0.8,33,115
昆明,2020-03-12,58,23,43,8,0.6,18,109
昆明,2020-03-13,54,22,42,7,0.5,23,104
广州,2020-03-01,42,19,34,6,0.6,30,84
广州,2020-03-02,35,20,33,6,0.7,28,68
广州,2020-03-03,49,26,48,7,0.8,39,74
广州,2020-03-04,35,6,10,5,0.8,28,46
广州,2020-03-05,39,11,18,6,0.8,31,45
广州,2020-03-06,48,21,38,6,0.7,38,78
广州,2020-03-07,63,23,46,6,0.7,50,39
广州,2020-03-08,40,12,26,6,0.6,32,52
广州,2020-03-09,43,13,28,6,0.6,34,35
广州,2020-03-10,48,12,21,6,0.8,17,95
广州,2020-03-11,54,34,52,8,0.8,43,72
广州,2020-03-12,79,34,68,8,0.9,63,40
广州,2020-03-13,63,26,50,6,0.9,50,25
海口,2020-03-01,25,10,21,3,0.4,9,50
海口,2020-03-02,28,7,17,3,0.4,7,55
海口,2020-03-03,35,9,25,3,0.4,7,69
海口,2020-03-04,38,10,20,3,0.6,7,76
海口,2020-03-05,39,6,16,3,0.6,8,78
海口,2020-03-06,35,8,18,3,0.5,9,69
海口,2020-03-07,35,9,19,3,0.5,10,69
